Date.Collected.D.M,Date.Dissected.D.M,Date.Collected.Year,Colony,Location.Collected,Adult.Count,Queen.Count,Larvae.Count,Pupae.Count,Males.Count,Winged.Queen.Count,Egg.Count,Worker.Queen,Behavior.Code,Callow,Webers.Length.mm,Venom.Sac.Length.mm,Venom.Sac.Width.mm,Ant
4-May-21,21-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.82,0.24,0.12,22
4-May-21,21-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.78,0.2,0.11,23
4-May-21,21-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.8,0.26,0.12,24
4-May-21,21-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.72,0.1,0.05,25
4-May-21,21-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.77,NA,NA,26
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.83,NA,NA,27
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.82,0.24,0.09,28
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Nurse,0,0.87,0.22,0.12,29
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.81,NA,NA,30
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.83,0.25,0.13,31
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.81,0.23,0.15,32
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.85,NA,NA,33
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.87,0.18,0.12,34
4-May-21,24-May-21,2021,2,"Beebee lake, Cornell Campus",43,0,32,0,0,0,0,Worker,Forager,0,0.79,NA,NA,35
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Forager,0,0.66,NA,NA,36
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Forager,0,0.67,0.25,0.11,37
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Forager,0,0.74,NA,NA,38
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Forager,0,0.75,NA,NA,39
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.71,NA,NA,40
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.71,NA,NA,41
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.76,0.2,0.08,42
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.65,NA,NA,43
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.67,0.24,0.08,44
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Worker,Nurse,0,0.74,0.17,0.07,45
4-May-21,28-May-21,2021,5,"Beebee lake, Cornell Campus",31,1,34,0,0,0,0,Queen,Mated,0,1.2,NA,NA,46
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Nurse,0,0.74,0.28,0.11,47
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Nurse,0,0.79,NA,NA,48
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Nurse,0,0.76,NA,NA,49
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Nurse,0,0.7,0.19,0.14,50
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Forager,0,0.77,0.2,0.12,51
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Forager,0,0.72,0.25,0.11,52
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Forager,0,0.74,0.22,0.12,53
4-May-21,28-May-21,2021,6,"Beebee lake, Cornell Campus",11,0,6,0,0,0,0,Worker,Forager,0,0.79,0.18,0.13,54
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Forager,0,0.78,0.21,0.14,55
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Forager,0,0.77,NA,NA,56
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Forager,0,0.79,NA,NA,57
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Forager,0,0.77,0.17,0.12,58
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Nurse,0,0.78,0.2,0.1,59
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Nurse,0,0.72,0.19,0.11,60
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Nurse,0,0.68,0.19,0.1,61
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Nurse,0,0.74,0.18,0.1,62
4-May-21,28-May-21,2021,7,"Beebee lake, Cornell Campus",15,0,5,0,0,0,0,Worker,Nurse,0,0.73,NA,NA,63
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.78,NA,NA,64
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.75,NA,NA,65
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.74,0.22,0.13,66
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.78,0.22,0.06,67
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.74,NA,NA,68
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Nurse,0,0.73,0.18,0.1,69
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.78,0.21,0.1,70
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.79,NA,NA,71
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.76,0.17,0.09,72
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.7,0.2,0.11,73
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.79,NA,NA,74
4-May-21,9-Jun-21,2021,8,"Beebee lake, Cornell Campus",34,0,8,0,0,0,0,Worker,Forager,0,0.78,0.23,0.11,75
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Queen,Mated,0,1.12,NA,NA,76
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.73,NA,NA,77
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.79,0.17,0.1,78
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.81,0.19,0.13,79
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.77,0.17,0.13,80
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.77,0.21,0.14,81
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.74,0.2,0.12,82
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.78,0.25,0.09,83
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.71,0.1,0.05,84
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.79,0.23,0.11,85
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.7,0.28,0.1,86
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Nurse,0,0.82,NA,NA,87
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Forager,0,0.71,NA,NA,88
4-May-21,9-Jun-21,2021,9,"Beebee lake, Cornell Campus",46,1,38,0,0,0,0,Worker,Forager,0,0.74,NA,NA,89
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Forager,0,0.76,0.23,0.12,90
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Forager,0,0.77,NA,NA,91
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Forager,0,0.73,0.21,0.11,92
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Forager,0,0.71,NA,NA,93
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Forager,0,0.79,0.24,0.14,94
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.74,0.23,0.11,95
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.73,NA,NA,96
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.69,0.22,0.14,97
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.73,0.17,0.07,98
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.72,0.2,0.11,99
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.72,0.16,0.11,100
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Worker,Nurse,0,0.8,0.22,0.13,101
4-May-21,10-Jun-21,2021,10,"Beebee lake, Cornell Campus",29,1,84,0,0,0,0,Queen,Mated,0,1.16,NA,NA,102
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Forager,0,0.73,NA,NA,103
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Forager,0,0.76,0.21,0.13,104
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Forager,0,0.75,0.23,0.1,105
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Forager,0,0.74,NA,NA,106
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.72,NA,NA,107
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.79,NA,NA,108
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.8,NA,NA,109
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.72,NA,NA,110
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.72,NA,NA,111
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.76,0.21,0.13,112
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.74,NA,NA,113
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.79,NA,NA,114
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.73,NA,NA,115
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.79,NA,NA,116
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.73,0.23,0.11,117
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.75,0.23,0.11,118
9-May-21,10-Jun-21,2021,13,"Beebee lake, Cornell Campus",65,0,37,0,0,0,0,Worker,Nurse,0,0.77,NA,NA,119
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.8,0.19,0.13,120
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.79,0.26,0.12,121
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.76,0.24,0.12,122
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.72,NA,NA,123
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.74,NA,NA,124
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.67,0.23,0.12,125
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.78,0.23,0.12,126
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.83,0.24,0.11,127
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.73,0.23,0.1,128
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Forager,0,0.77,0.26,0.13,129
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.7,0.17,0.1,130
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.72,0.24,0.11,131
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.77,0.22,0.13,132
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.76,0.22,0.1,133
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.75,0.21,0.09,134
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.73,0.21,0.11,135
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.69,0.22,0.12,136
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.73,0.23,0.12,137
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Worker,Nurse,0,0.77,0.25,0.12,138
9-May-21,11-Jun-21,2021,14,"Beebee lake, Cornell Campus",48,1,29,0,0,0,0,Queen,Mated,0,1.17,NA,NA,139
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Nurse,0,0.72,0.18,0.12,140
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Nurse,0,0.72,0.22,0.12,141
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Nurse,0,0.72,0.23,0.1,142
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Forager,0,0.75,NA,NA,143
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Forager,0,0.78,0.19,0.1,144
11-May-21,11-Jun-21,2021,15,"Botanic Gardens, Cornell",13,0,17,0,0,0,0,Worker,Forager,0,0.8,0.17,0.12,145
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Forager,0,0.81,NA,NA,146
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Forager,0,0.78,NA,NA,147
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Forager,0,0.79,0.16,0.11,148
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.83,0.22,0.16,149
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.74,0.18,0.12,150
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.74,0.2,0.1,151
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.7,0.21,0.14,152
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.71,0.21,0.16,153
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.71,0.22,0.14,154
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Worker,Nurse,0,0.74,0.2,0.1,155
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Queen,Mated,0,0.98,0.33,0.14,156
11-May-21,18-Jun-21,2021,16,"Botanic Gardens, Cornell",21,2,6,0,0,0,0,Queen,Mated,0,1,0.19,0.1,157
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.83,NA,NA,158
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.8,0.21,0.09,159
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.78,0.21,0.15,160
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.83,0.18,0.09,161
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.81,0.17,0.1,162
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.73,0.19,0.15,163
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Forager,0,0.75,0.18,0.09,164
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.7,0.18,0.12,165
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.66,0.13,0.08,166
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.67,0.16,0.08,167
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.73,0.13,0.11,168
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.78,0.14,0.1,169
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.75,0.2,0.11,170
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Worker,Nurse,0,0.7,0.21,0.1,171
11-May-21,18-Jun-21,2021,17,"Botanic Gardens, Cornell",84,1,102,0,0,0,0,Queen,Mated,0,1.17,NA,NA,172
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Nurse,0,0.74,0.18,0.09,173
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Nurse,0,0.66,0.19,0.07,174
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Nurse,0,0.68,0.19,0.09,175
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.7,0.2,0.1,176
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.66,0.23,0.12,177
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.68,0.19,0.17,178
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.65,0.17,0.08,179
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.65,0.37,0.11,180
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Worker,Forager,0,0.66,0.19,0.17,181
11-May-21,24-Jun-21,2021,18,"Botanic Gardens, Cornell",17,1,67,0,0,0,0,Queen,Mated,0,1.13,0.26,0.12,182
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Nurse,0,0.72,0.2,0.1,183
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Nurse,0,0.73,0.21,0.1,184
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Nurse,0,0.75,0.22,0.1,185
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Forager,0,0.73,0.21,0.12,186
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Forager,0,0.74,0.21,0.13,187
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Forager,0,0.73,0.15,0.12,188
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Worker,Forager,0,0.75,0.2,0.16,189
11-May-21,24-Jun-21,2021,19,"Botanic Gardens, Cornell",22,1,20,0,0,0,0,Queen,Mated,0,1.16,NA,NA,190
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.66,0.21,0.07,191
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.74,0.16,0.11,192
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.75,0.2,0.11,193
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.71,0.16,0.1,194
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.74,0.19,0.09,195
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.75,0.21,0.09,196
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.71,0.2,0.1,197
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.7,0.22,0.08,198
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.75,0.2,0.1,199
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.69,0.22,0.09,200
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Nurse,0,0.76,0.18,0.09,201
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.73,0.2,0.12,202
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.76,0.21,0.12,203
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.72,0.23,0.12,204
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.72,0.21,0.13,205
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.77,0.24,0.1,206
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.72,0.2,0.11,207
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.7,0.16,0.08,208
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.73,0.22,0.12,209
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Worker,Forager,0,0.74,0.19,0.1,210
11-May-21,24-Jun-21,2021,20,"Botanic Gardens, Cornell",31,1,12,0,0,0,0,Queen,Mated,0,0.97,0.23,0.13,211
11-May-21,24-Jun-21,2021,21,"Botanic Gardens, Cornell",26,1,17,0,0,0,1,Worker,Nurse,0,0.69,0.19,0.1,212
